# Saída de dados
#
#	Exemplo 02: Solução do P.V.I.
#
#		du/dt = f(t,u(t),v(t)) ,
#
#		dv/dt = g(t,u(t),v(t)) ,
#
#		f(t,u,v) = (1 + exp(-t)) * u*v / (1 + u*v*v)
#
#		g(t,u,v) = v/u
#
#		u(t0) = u0 ,  v(t0) = v0
#
#	pelo método de Euler com passo uniforme.
#
#
#	! tempo inicial         t0 = 0.000000e+00
#	! tempo final           tf = 1.000000e+01
#	! valor inicial para u  u0 = 1.000000e+00
#	! valor inicial para v  v0 = 5.000000e-01
#
#	! passo utilizado  h  = 1.000000e-03
#	! numero de pontos nt = 10001
#
# t		u		v
3.250000e-01	1.285693e+00	6.660929e-01
3.260000e-01	1.286633e+00	6.666110e-01
3.270000e-01	1.287572e+00	6.671291e-01
3.280000e-01	1.288512e+00	6.676472e-01
3.290000e-01	1.289452e+00	6.681654e-01
3.300000e-01	1.290393e+00	6.686836e-01
3.310000e-01	1.291333e+00	6.692018e-01
3.320000e-01	1.292274e+00	6.697200e-01
3.330000e-01	1.293215e+00	6.702383e-01
3.340000e-01	1.294156e+00	6.707565e-01
3.350000e-01	1.295098e+00	6.712748e-01
3.360000e-01	1.296039e+00	6.717931e-01
3.370000e-01	1.296981e+00	6.723115e-01
3.380000e-01	1.297923e+00	6.728299e-01
3.390000e-01	1.298866e+00	6.733482e-01
3.400000e-01	1.299808e+00	6.738667e-01
3.410000e-01	1.300751e+00	6.743851e-01
3.420000e-01	1.301694e+00	6.749035e-01
3.430000e-01	1.302637e+00	6.754220e-01
3.440000e-01	1.303581e+00	6.759405e-01
3.450000e-01	1.304525e+00	6.764591e-01
3.460000e-01	1.305469e+00	6.769776e-01
3.470000e-01	1.306413e+00	6.774962e-01
3.480000e-01	1.307357e+00	6.780148e-01
3.490000e-01	1.308302e+00	6.785334e-01
3.500000e-01	1.309247e+00	6.790520e-01
3.510000e-01	1.310192e+00	6.795707e-01
3.520000e-01	1.311137e+00	6.800894e-01
3.530000e-01	1.312082e+00	6.806081e-01
3.540000e-01	1.313028e+00	6.811268e-01
3.550000e-01	1.313974e+00	6.816455e-01
3.560000e-01	1.314920e+00	6.821643e-01
3.570000e-01	1.315866e+00	6.826831e-01
3.580000e-01	1.316813e+00	6.832019e-01
3.590000e-01	1.317759e+00	6.837207e-01
3.600000e-01	1.318706e+00	6.842396e-01
3.610000e-01	1.319653e+00	6.847584e-01
3.620000e-01	1.320601e+00	6.852773e-01
3.630000e-01	1.321548e+00	6.857963e-01
3.640000e-01	1.322496e+00	6.863152e-01
3.650000e-01	1.323444e+00	6.868341e-01
3.660000e-01	1.324392e+00	6.873531e-01
3.670000e-01	1.325340e+00	6.878721e-01
3.680000e-01	1.326289e+00	6.883911e-01
3.690000e-01	1.327237e+00	6.889102e-01
3.700000e-01	1.328186e+00	6.894292e-01
3.710000e-01	1.329135e+00	6.899483e-01
3.720000e-01	1.330084e+00	6.904674e-01
3.730000e-01	1.331034e+00	6.909865e-01
3.740000e-01	1.331983e+00	6.915056e-01
3.750000e-01	1.332933e+00	6.920248e-01
3.760000e-01	1.333883e+00	6.925440e-01
3.770000e-01	1.334833e+00	6.930632e-01
3.780000e-01	1.335784e+00	6.935824e-01
3.790000e-01	1.336734e+00	6.941016e-01
3.800000e-01	1.337685e+00	6.946209e-01
3.810000e-01	1.338636e+00	6.951401e-01
3.820000e-01	1.339587e+00	6.956594e-01
3.830000e-01	1.340538e+00	6.961787e-01
3.840000e-01	1.341490e+00	6.966981e-01
3.850000e-01	1.342441e+00	6.972174e-01
